Province_State,Country_Region,date,confirmed,deaths,Lat,Long,recovered,Population
Sichuan,China,9/29/20,692,3,30.6171,102.7103,660,83410000.0
Sichuan,China,9/30/20,693,3,30.6171,102.7103,663,83410000.0
Sichuan,China,10/1/20,696,3,30.6171,102.7103,663,83410000.0
Sichuan,China,10/2/20,698,3,30.6171,102.7103,663,83410000.0
Sichuan,China,10/3/20,701,3,30.6171,102.7103,663,83410000.0
Sichuan,China,10/4/20,704,3,30.6171,102.7103,663,83410000.0
Tianjin,China,1/22/20,4,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/23/20,4,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/24/20,8,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/25/20,10,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/26/20,14,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/27/20,23,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/28/20,24,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/29/20,27,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/30/20,31,0,39.3054,117.323,0,15600000.0
Tianjin,China,1/31/20,32,0,39.3054,117.323,0,15600000.0
Tianjin,China,2/1/20,41,0,39.3054,117.323,0,15600000.0
Tianjin,China,2/2/20,48,0,39.3054,117.323,1,15600000.0
Tianjin,China,2/3/20,60,0,39.3054,117.323,1,15600000.0
Tianjin,China,2/4/20,67,0,39.3054,117.323,2,15600000.0
Tianjin,China,2/5/20,69,1,39.3054,117.323,2,15600000.0
Tianjin,China,2/6/20,79,1,39.3054,117.323,2,15600000.0
Tianjin,China,2/7/20,81,1,39.3054,117.323,2,15600000.0
Tianjin,China,2/8/20,88,1,39.3054,117.323,4,15600000.0
Tianjin,China,2/9/20,91,1,39.3054,117.323,4,15600000.0
Tianjin,China,2/10/20,95,1,39.3054,117.323,8,15600000.0
Tianjin,China,2/11/20,106,2,39.3054,117.323,10,15600000.0
Tianjin,China,2/12/20,112,2,39.3054,117.323,11,15600000.0
Tianjin,China,2/13/20,119,3,39.3054,117.323,21,15600000.0
Tianjin,China,2/14/20,120,3,39.3054,117.323,31,15600000.0
Tianjin,China,2/15/20,122,3,39.3054,117.323,37,15600000.0
Tianjin,China,2/16/20,124,3,39.3054,117.323,45,15600000.0
Tianjin,China,2/17/20,125,3,39.3054,117.323,46,15600000.0
Tianjin,China,2/18/20,128,3,39.3054,117.323,48,15600000.0
Tianjin,China,2/19/20,130,3,39.3054,117.323,54,15600000.0
Tianjin,China,2/20/20,131,3,39.3054,117.323,59,15600000.0
Tianjin,China,2/21/20,132,3,39.3054,117.323,62,15600000.0
Tianjin,China,2/22/20,135,3,39.3054,117.323,65,15600000.0
Tianjin,China,2/23/20,135,3,39.3054,117.323,81,15600000.0
Tianjin,China,2/24/20,135,3,39.3054,117.323,87,15600000.0
Tianjin,China,2/25/20,135,3,39.3054,117.323,91,15600000.0
Tianjin,China,2/26/20,135,3,39.3054,117.323,96,15600000.0
Tianjin,China,2/27/20,136,3,39.3054,117.323,102,15600000.0
Tianjin,China,2/28/20,136,3,39.3054,117.323,102,15600000.0
Tianjin,China,2/29/20,136,3,39.3054,117.323,109,15600000.0
Tianjin,China,3/1/20,136,3,39.3054,117.323,111,15600000.0
Tianjin,China,3/2/20,136,3,39.3054,117.323,111,15600000.0
Tianjin,China,3/3/20,136,3,39.3054,117.323,124,15600000.0
Tianjin,China,3/4/20,136,3,39.3054,117.323,124,15600000.0
Tianjin,China,3/5/20,136,3,39.3054,117.323,128,15600000.0
Tianjin,China,3/6/20,136,3,39.3054,117.323,128,15600000.0
Tianjin,China,3/7/20,136,3,39.3054,117.323,128,15600000.0
Tianjin,China,3/8/20,136,3,39.3054,117.323,128,15600000.0
Tianjin,China,3/9/20,136,3,39.3054,117.323,130,15600000.0
Tianjin,China,3/10/20,136,3,39.3054,117.323,131,15600000.0
Tianjin,China,3/11/20,136,3,39.3054,117.323,131,15600000.0
Tianjin,China,3/12/20,136,3,39.3054,117.323,132,15600000.0
Tianjin,China,3/13/20,136,3,39.3054,117.323,132,15600000.0
Tianjin,China,3/14/20,136,3,39.3054,117.323,132,15600000.0
Tianjin,China,3/15/20,136,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/16/20,136,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/17/20,136,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/18/20,136,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/19/20,137,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/20/20,137,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/21/20,137,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/22/20,137,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/23/20,141,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/24/20,145,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/25/20,145,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/26/20,151,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/27/20,155,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/28/20,161,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/29/20,166,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/30/20,174,3,39.3054,117.323,133,15600000.0
Tianjin,China,3/31/20,174,3,39.3054,117.323,135,15600000.0
Tianjin,China,4/1/20,176,3,39.3054,117.323,135,15600000.0
Tianjin,China,4/2/20,176,3,39.3054,117.323,135,15600000.0
Tianjin,China,4/3/20,180,3,39.3054,117.323,140,15600000.0
Tianjin,China,4/4/20,180,3,39.3054,117.323,144,15600000.0
Tianjin,China,4/5/20,180,3,39.3054,117.323,144,15600000.0
Tianjin,China,4/6/20,180,3,39.3054,117.323,144,15600000.0
Tianjin,China,4/7/20,180,3,39.3054,117.323,151,15600000.0
Tianjin,China,4/8/20,180,3,39.3054,117.323,152,15600000.0
Tianjin,China,4/9/20,182,3,39.3054,117.323,152,15600000.0
Tianjin,China,4/10/20,183,3,39.3054,117.323,158,15600000.0
Tianjin,China,4/11/20,183,3,39.3054,117.323,161,15600000.0
Tianjin,China,4/12/20,183,3,39.3054,117.323,161,15600000.0
Tianjin,China,4/13/20,184,3,39.3054,117.323,164,15600000.0
Tianjin,China,4/14/20,185,3,39.3054,117.323,168,15600000.0
Tianjin,China,4/15/20,185,3,39.3054,117.323,171,15600000.0
Tianjin,China,4/16/20,186,3,39.3054,117.323,172,15600000.0
Tianjin,China,4/17/20,189,3,39.3054,117.323,173,15600000.0
Tianjin,China,4/18/20,189,3,39.3054,117.323,173,15600000.0
Tianjin,China,4/19/20,189,3,39.3054,117.323,174,15600000.0
Tianjin,China,4/20/20,189,3,39.3054,117.323,174,15600000.0
Tianjin,China,4/21/20,189,3,39.3054,117.323,176,15600000.0
Tianjin,China,4/22/20,189,3,39.3054,117.323,176,15600000.0
Tianjin,China,4/23/20,189,3,39.3054,117.323,179,15600000.0
Tianjin,China,4/24/20,190,3,39.3054,117.323,181,15600000.0
Tianjin,China,4/25/20,190,3,39.3054,117.323,182,15600000.0
Tianjin,China,4/26/20,190,3,39.3054,117.323,182,15600000.0
Tianjin,China,4/27/20,190,3,39.3054,117.323,182,15600000.0
Tianjin,China,4/28/20,190,3,39.3054,117.323,183,15600000.0
Tianjin,China,4/29/20,190,3,39.3054,117.323,183,15600000.0
Tianjin,China,4/30/20,190,3,39.3054,117.323,184,15600000.0
Tianjin,China,5/1/20,190,3,39.3054,117.323,185,15600000.0
Tianjin,China,5/2/20,190,3,39.3054,117.323,185,15600000.0
Tianjin,China,5/3/20,190,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/4/20,190,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/5/20,190,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/6/20,190,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/7/20,190,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/8/20,191,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/9/20,191,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/10/20,191,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/11/20,191,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/12/20,191,3,39.3054,117.323,186,15600000.0
Tianjin,China,5/13/20,191,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/14/20,191,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/15/20,191,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/16/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/17/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/18/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/19/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/20/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/21/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/22/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/23/20,192,3,39.3054,117.323,187,15600000.0
Tianjin,China,5/24/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,5/25/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,5/26/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,5/27/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,5/28/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,5/29/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,5/30/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,5/31/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,6/1/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,6/2/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,6/3/20,192,3,39.3054,117.323,188,15600000.0
Tianjin,China,6/4/20,192,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/5/20,192,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/6/20,193,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/7/20,193,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/8/20,193,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/9/20,194,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/10/20,195,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/11/20,195,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/12/20,196,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/13/20,196,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/14/20,196,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/15/20,196,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/16/20,196,3,39.3054,117.323,189,15600000.0
Tianjin,China,6/17/20,197,3,39.3054,117.323,191,15600000.0
Tianjin,China,6/18/20,197,3,39.3054,117.323,191,15600000.0
Tianjin,China,6/19/20,197,3,39.3054,117.323,191,15600000.0
Tianjin,China,6/20/20,197,3,39.3054,117.323,191,15600000.0
Tianjin,China,6/21/20,197,3,39.3054,117.323,191,15600000.0
Tianjin,China,6/22/20,198,3,39.3054,117.323,192,15600000.0
Tianjin,China,6/23/20,198,3,39.3054,117.323,192,15600000.0
Tianjin,China,6/24/20,198,3,39.3054,117.323,192,15600000.0
Tianjin,China,6/25/20,198,3,39.3054,117.323,193,15600000.0
Tianjin,China,6/26/20,198,3,39.3054,117.323,193,15600000.0
Tianjin,China,6/27/20,198,3,39.3054,117.323,193,15600000.0
Tianjin,China,6/28/20,198,3,39.3054,117.323,194,15600000.0
Tianjin,China,6/29/20,198,3,39.3054,117.323,194,15600000.0
Tianjin,China,6/30/20,198,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/1/20,198,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/2/20,198,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/3/20,198,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/4/20,199,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/5/20,199,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/6/20,199,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/7/20,199,3,39.3054,117.323,194,15600000.0
Tianjin,China,7/8/20,199,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/9/20,199,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/10/20,199,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/11/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/12/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/13/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/14/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/15/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/16/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/17/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/18/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/19/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/20/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/21/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/22/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/23/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/24/20,203,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/25/20,204,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/26/20,204,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/27/20,204,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/28/20,204,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/29/20,204,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/30/20,205,3,39.3054,117.323,195,15600000.0
Tianjin,China,7/31/20,205,3,39.3054,117.323,195,15600000.0
Tianjin,China,8/1/20,205,3,39.3054,117.323,196,15600000.0
Tianjin,China,8/2/20,205,3,39.3054,117.323,196,15600000.0
Tianjin,China,8/3/20,205,3,39.3054,117.323,196,15600000.0
Tianjin,China,8/4/20,205,3,39.3054,117.323,196,15600000.0
Tianjin,China,8/5/20,205,3,39.3054,117.323,197,15600000.0
Tianjin,China,8/6/20,205,3,39.3054,117.323,197,15600000.0
Tianjin,China,8/7/20,205,3,39.3054,117.323,197,15600000.0
Tianjin,China,8/8/20,205,3,39.3054,117.323,199,15600000.0
Tianjin,China,8/9/20,205,3,39.3054,117.323,200,15600000.0
Tianjin,China,8/10/20,205,3,39.3054,117.323,201,15600000.0
Tianjin,China,8/11/20,205,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/12/20,205,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/13/20,205,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/14/20,205,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/15/20,207,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/16/20,207,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/17/20,209,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/18/20,209,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/19/20,210,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/20/20,216,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/21/20,216,3,39.3054,117.323,202,15600000.0
Tianjin,China,8/22/20,218,3,39.3054,117.323,203,15600000.0
Tianjin,China,8/23/20,218,3,39.3054,117.323,203,15600000.0
Tianjin,China,8/24/20,219,3,39.3054,117.323,203,15600000.0
Tianjin,China,8/25/20,220,3,39.3054,117.323,203,15600000.0
Tianjin,China,8/26/20,220,3,39.3054,117.323,203,15600000.0
Tianjin,China,8/27/20,220,3,39.3054,117.323,205,15600000.0
Tianjin,China,8/28/20,220,3,39.3054,117.323,205,15600000.0
Tianjin,China,8/29/20,221,3,39.3054,117.323,213,15600000.0
Tianjin,China,8/30/20,226,3,39.3054,117.323,213,15600000.0
Tianjin,China,8/31/20,229,3,39.3054,117.323,213,15600000.0
Tianjin,China,9/1/20,229,3,39.3054,117.323,213,15600000.0
Tianjin,China,9/2/20,229,3,39.3054,117.323,214,15600000.0
Tianjin,China,9/3/20,230,3,39.3054,117.323,214,15600000.0
Tianjin,China,9/4/20,231,3,39.3054,117.323,214,15600000.0
Tianjin,China,9/5/20,231,3,39.3054,117.323,214,15600000.0
Tianjin,China,9/6/20,232,3,39.3054,117.323,215,15600000.0
Tianjin,China,9/7/20,233,3,39.3054,117.323,215,15600000.0
Tianjin,China,9/8/20,233,3,39.3054,117.323,216,15600000.0
Tianjin,China,9/9/20,233,3,39.3054,117.323,216,15600000.0
Tianjin,China,9/10/20,233,3,39.3054,117.323,220,15600000.0
Tianjin,China,9/11/20,233,3,39.3054,117.323,220,15600000.0
Tianjin,China,9/12/20,234,3,39.3054,117.323,221,15600000.0
Tianjin,China,9/13/20,234,3,39.3054,117.323,225,15600000.0
Tianjin,China,9/14/20,234,3,39.3054,117.323,225,15600000.0
Tianjin,China,9/15/20,234,3,39.3054,117.323,225,15600000.0
Tianjin,China,9/16/20,234,3,39.3054,117.323,225,15600000.0
Tianjin,China,9/17/20,237,3,39.3054,117.323,225,15600000.0
Tianjin,China,9/18/20,237,3,39.3054,117.323,226,15600000.0
Tianjin,China,9/19/20,237,3,39.3054,117.323,226,15600000.0
Tianjin,China,9/20/20,237,3,39.3054,117.323,227,15600000.0
Tianjin,China,9/21/20,238,3,39.3054,117.323,228,15600000.0
Tianjin,China,9/22/20,239,3,39.3054,117.323,229,15600000.0
Tianjin,China,9/23/20,239,3,39.3054,117.323,229,15600000.0
Tianjin,China,9/24/20,239,3,39.3054,117.323,230,15600000.0
Tianjin,China,9/25/20,240,3,39.3054,117.323,230,15600000.0
Tianjin,China,9/26/20,240,3,39.3054,117.323,233,15600000.0
Tianjin,China,9/27/20,240,3,39.3054,117.323,233,15600000.0
Tianjin,China,9/28/20,240,3,39.3054,117.323,233,15600000.0
Tianjin,China,9/29/20,240,3,39.3054,117.323,233,15600000.0
Tianjin,China,9/30/20,240,3,39.3054,117.323,233,15600000.0
Tianjin,China,10/1/20,240,3,39.3054,117.323,234,15600000.0
Tianjin,China,10/2/20,240,3,39.3054,117.323,234,15600000.0
Tianjin,China,10/3/20,241,3,39.3054,117.323,234,15600000.0
Tianjin,China,10/4/20,241,3,39.3054,117.323,234,15600000.0
Tibet,China,1/22/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/23/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/24/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/25/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/26/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/27/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/28/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/29/20,0,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/30/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,1/31/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/1/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/2/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/3/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/4/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/5/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/6/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/7/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/8/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/9/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/10/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/11/20,1,0,31.6927,88.0924,0,3440000.0
Tibet,China,2/12/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/13/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/14/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/15/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/16/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/17/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/18/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/19/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/20/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/21/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/22/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/23/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/24/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/25/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/26/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/27/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/28/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,2/29/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/1/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/2/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/3/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/4/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/5/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/6/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/7/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/8/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/9/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/10/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/11/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/12/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/13/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/14/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/15/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/16/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/17/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/18/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/19/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/20/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/21/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/22/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/23/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/24/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/25/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/26/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/27/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/28/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/29/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/30/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,3/31/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/1/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/2/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/3/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/4/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/5/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/6/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/7/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/8/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/9/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/10/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/11/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/12/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/13/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/14/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/15/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/16/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/17/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/18/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/19/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/20/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/21/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/22/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/23/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/24/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/25/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/26/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/27/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/28/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/29/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,4/30/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/1/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/2/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/3/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/4/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/5/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/6/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/7/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/8/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/9/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/10/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/11/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/12/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/13/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/14/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/15/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/16/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/17/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/18/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/19/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/20/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/21/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/22/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/23/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/24/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/25/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/26/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/27/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/28/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/29/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/30/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,5/31/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,6/1/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,6/2/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,6/3/20,1,0,31.6927,88.0924,1,3440000.0
Tibet,China,6/4/20,1,0,31.6927,88.0924,1,3440000.0
